Date,Open,High,Low,CLOSE,Adj Close,Volume
11/10/2020,144.050003,146.699997,142.75,146,146,68794369
11/11/2020,146.5,151.5,145.649994,150.949997,150.949997,78583629
11/12/2020,150.949997,153.850006,150,151.199997,151.199997,56145517
11/13/2020,150,150,145.350006,146.350006,146.350006,32566537
11/14/2020,148.699997,150.800003,148,148.850006,148.850006,11749453
11/17/2020,152.5,159.350006,152.199997,158,158,82644841
11/18/2020,158.850006,178.800003,158.550003,173.5,173.5,171801183
11/19/2020,171.399994,176.350006,166.550003,167.949997,167.949997,109449407
11/20/2020,170.050003,171.550003,165.550003,169.100006,169.100006,66935703
11/23/2020,169.5,173.899994,165.550003,170.699997,170.699997,54566251
11/24/2020,171.850006,175.5,171.100006,172.050003,172.050003,47695247
11/25/2020,175,176.800003,169.25,171.449997,171.449997,54366608
11/26/2020,171.600006,175,171.050003,173.75,173.75,39094724
11/27/2020,174.649994,183.850006,174.649994,180.350006,180.350006,125926062
12/1/2020,182.350006,182.399994,178.100006,179.75,179.75,48881250
12/2/2020,184,187.350006,181.100006,183.600006,183.600006,88107889
12/3/2020,185,186,183.25,184.850006,184.850006,33332481
12/4/2020,186.5,188.800003,182.199997,184.149994,184.149994,47995639
12/7/2020,184.449997,186.449997,182.699997,183.550003,183.550003,29802472
12/8/2020,184.949997,185.699997,178.949997,181.800003,181.800003,42143391
12/9/2020,183,186.399994,181.649994,182.699997,182.699997,40300535
12/10/2020,182.699997,182.699997,176.399994,177.600006,177.600006,38368777
12/11/2020,177.949997,181.449997,176.5,178.850006,178.850006,43065542
12/14/2020,181,181.5,176.699997,177.649994,177.649994,33186273
12/15/2020,176.449997,179.699997,173.25,178.899994,178.899994,41190341
12/16/2020,181,183.800003,180.100006,182.550003,182.550003,51259394
12/17/2020,184,184,180.649994,181.699997,181.699997,34101954
12/18/2020,180.899994,181.5,176.649994,180.550003,180.550003,46065197
12/21/2020,176,177.550003,162.5,164.550003,164.550003,75582907
12/22/2020,164.550003,169.199997,156.699997,164.949997,164.949997,110009846
12/23/2020,165,169.699997,163.399994,169.199997,169.199997,56930071
12/24/2020,172,178,172,175.949997,175.949997,73831319
12/28/2020,179.850006,187.399994,179,186.350006,186.350006,98012135
12/29/2020,187.899994,188.449997,181.100006,183.449997,183.449997,71318085
12/30/2020,183.100006,185.399994,180.399994,184.149994,184.149994,38576159
12/31/2020,184.850006,187.5,182.800003,183.850006,183.850006,48978310
1/1/2021,184.949997,187,184.5,186.5,186.5,27334421
1/4/2021,191.800003,193,188.75,191.300003,191.300003,63980597
1/5/2021,187.100006,193.899994,185.050003,193.199997,193.199997,75752593
1/6/2021,194.449997,197.600006,190.649994,195.399994,195.399994,75621947
1/7/2021,197,200.350006,195.100006,196.75,196.75,66024848
1/8/2021,198.75,201.5,197.100006,198.149994,198.149994,53991568
1/11/2021,199.899994,225.399994,199.649994,220.649994,220.649994,182483100
1/12/2021,227,252.399994,224.100006,237.800003,237.800003,390577839
1/13/2021,242.899994,248.800003,238.399994,242.600006,242.600006,164649387
1/14/2021,242.850006,249.800003,238.600006,245.100006,245.100006,86819519
1/15/2021,246,264.649994,242.600006,260.299988,260.299988,250038029
1/18/2021,261.649994,262.450012,241.149994,245.949997,245.949997,173383224
1/19/2021,251.5,261.700012,251.300003,258.649994,258.649994,136861059
1/20/2021,260,277.5,258.850006,274.899994,274.899994,205145151
1/21/2021,281,299,280,290.600006,290.600006,283614463
1/22/2021,295.950012,306.899994,278.350006,289.350006,289.350006,316008609
1/25/2021,296.899994,299.5,277.350006,279.149994,279.149994,164346913
1/27/2021,274.899994,275,265.700012,267.5,267.5,126586833
1/28/2021,260.049988,273.399994,259.049988,266.799988,266.799988,129156876
1/29/2021,273,278.799988,260.600006,262.700012,262.700012,138442348
2/1/2021,269.75,282,255.350006,279.600006,279.600006,165655500
2/2/2021,293.600006,328.850006,290.399994,322,322,251965965
2/3/2021,339.200012,341.899994,326.200012,331,331,224190114
2/4/2021,329,334.5,322.450012,326.149994,326.149994,121033002
2/5/2021,327.600006,330,312.600006,315.899994,315.899994,103512235
2/8/2021,318.75,339.25,318,335.950012,335.950012,102123614
2/9/2021,337,338.5,322.200012,325.049988,325.049988,105981081
2/10/2021,326,332.649994,319.5,328.899994,328.899994,93466949
2/11/2021,326.450012,331.350006,323.399994,325,325,55257166
2/12/2021,326.399994,330.5,321.25,325.399994,325.399994,64093642
2/15/2021,329.899994,335.799988,324,333.350006,333.350006,78680452
2/16/2021,335.450012,337.899994,327.5,329.200012,329.200012,65943843
2/17/2021,326.899994,334.25,325.450012,330.149994,330.149994,52150941
2/18/2021,331.5,331.75,321.100006,323.850006,323.850006,49204247
2/19/2021,321.950012,321.950012,301.399994,311.850006,311.850006,80274683
2/22/2021,312.450012,313.899994,302.149994,304.5,304.5,57723298
2/23/2021,308.5,328.899994,308.5,324,324,133310157
2/24/2021,325,330,316.5,321.649994,321.649994,50821757
2/25/2021,325.350006,334.700012,323.25,333.149994,333.149994,64514912
2/26/2021,323,332.950012,318.850006,322.950012,322.950012,91901339
3/1/2021,330,331.850006,322.700012,328.299988,328.299988,61190868
3/2/2021,331.100006,347.200012,326.450012,345.75,345.75,127708761
3/3/2021,348.649994,357,346.5,348.5,348.5,92006451
3/4/2021,339,345.399994,337.299988,339.200012,339.200012,59863169
3/5/2021,333,337.850006,319.700012,325.149994,325.149994,86738909
3/8/2021,331.75,331.75,318.799988,321.25,321.25,81925952
3/9/2021,325,328.350006,309.600006,315.200012,315.200012,74702208
3/10/2021,319.5,324.450012,316.700012,321.450012,321.450012,58643853
3/12/2021,325.049988,326.5,314.149994,317.549988,317.549988,48360842
3/15/2021,320,320.399994,310.049988,318.549988,318.549988,45081385
3/16/2021,321,321.899994,315.100006,319.950012,319.950012,39267404
3/17/2021,318.600006,320,304,305.799988,305.799988,47262481
3/18/2021,311,316.600006,299.75,307,307,73731921
3/19/2021,303.5,311,290.200012,308.950012,308.950012,109932681
3/22/2021,306.450012,307.5,300.100006,303.049988,303.049988,56385019
3/23/2021,305,312.25,304,307.399994,307.399994,60240483
3/24/2021,303.549988,305,293.200012,294.450012,294.450012,61523819
3/25/2021,294,294,282.25,285.549988,285.549988,84528317
3/26/2021,290.5,301.399994,290.5,296.399994,296.399994,80924011
3/30/2021,300.5,301.299988,292.700012,297.049988,297.049988,45257233
3/31/2021,299,307.5,297.5,301.799988,301.799988,58569012
4/1/2021,306.75,309.850006,303.049988,307.75,307.75,44088352
4/5/2021,306.799988,311.700012,297.200012,305.049988,305.049988,66178755
4/6/2021,306.149994,313.799988,304.799988,307.75,307.75,63031783
4/7/2021,306.75,310.649994,305.100006,307.799988,307.799988,39073986
4/8/2021,307.899994,319.799988,307.5,313.950012,313.950012,62459774
4/9/2021,313.200012,325,312.5,318.200012,318.200012,75462572
4/12/2021,307.850006,307.850006,282.899994,286.549988,286.549988,105342538
4/13/2021,287.25,304.549988,280.549988,302.850006,302.850006,116874853
4/15/2021,303,307.549988,296.5,303.5,303.5,75262749
4/16/2021,302,315,300.149994,310,310,75330709
4/19/2021,295,304.5,292.799988,301.399994,301.399994,65791784
4/20/2021,307.700012,308.149994,294.200012,298.049988,298.049988,56740291
4/22/2021,294,302.5,292.200012,294.549988,294.549988,61022978
4/23/2021,291,300,290.5,294,294,58158986
4/26/2021,297,299,294.600006,295.399994,295.399994,30583139
4/27/2021,295.700012,302.5,295.100006,301.5,301.5,35040532
4/28/2021,303.5,309.5,303,305.899994,305.899994,44668126
4/29/2021,308.899994,310,301.25,301.899994,301.899994,36647292
4/30/2021,298.200012,301.299988,292.549988,293.850006,293.850006,36121668
5/3/2021,289.299988,294.75,285,293,293,35376618
5/4/2021,296.350006,299.75,288.049988,289.450012,289.450012,38640006
5/5/2021,293.5,293.899994,288.5,291.5,291.5,29350536
5/6/2021,291.5,302,290.299988,301.25,301.25,45032502
5/7/2021,303,305.950012,300.5,302.75,302.75,41591323
5/10/2021,304.5,315.700012,304,314.850006,314.850006,53260388
5/11/2021,309.549988,320.75,308.100006,315.549988,315.549988,58472304
5/12/2021,318.25,334.75,316.25,326,326,111584920
5/14/2021,329.350006,329.5,310,312.25,312.25,81305325
5/17/2021,315.399994,323.850006,311.399994,321.100006,321.100006,51162423
5/18/2021,325.950012,336.649994,324,332.450012,332.450012,86153088
5/19/2021,313,322.950012,312.100006,314.450012,314.450012,119407026
5/20/2021,316,316.600006,306.100006,307.700012,307.700012,54043899
5/21/2021,312,315.700012,309.5,313.100006,313.100006,40358753
5/24/2021,314.75,315.799988,310.200012,311.850006,311.850006,31963997
5/25/2021,315.549988,319,313.850006,315.25,315.25,37382263
5/26/2021,316.100006,320,314.799988,315.5,315.5,28639717
5/27/2021,317.049988,323.450012,316.549988,318.600006,318.600006,49484106
5/28/2021,322.649994,324.5,316.5,318.75,318.75,26618815
5/31/2021,318.700012,319.75,312.100006,318.75,318.75,30917309
6/1/2021,319.200012,325.700012,317.299988,318.100006,318.100006,32595728
6/2/2021,315.950012,324.399994,315.600006,323,323,26323777
6/3/2021,325.299988,327.700012,323.649994,325.649994,325.649994,21408371
6/4/2021,325.149994,336.899994,324.25,334.950012,334.950012,41278749
6/7/2021,339.75,351,339.75,345.5,345.5,64986814
6/8/2021,346.25,356.649994,337.5,352.75,352.75,44104954
6/9/2021,356.200012,358.899994,339.75,343.350006,343.350006,59334814
6/10/2021,345.200012,347.850006,342.399994,344.75,344.75,24351860
6/11/2021,346,352.899994,344.350006,350.75,350.75,36441967
6/14/2021,350.049988,357.899994,341.100006,355.950012,355.950012,38482142
6/15/2021,355.75,360.75,351.5,352.700012,352.700012,35526159
6/16/2021,350.100006,356,348.100006,349.350006,349.350006,27550588
6/17/2021,348.399994,352.899994,342.25,345.649994,345.649994,29236974
6/18/2021,345.649994,346.899994,329,337.399994,337.399994,49440514
6/21/2021,330.899994,335.799988,326.200012,334.299988,334.299988,29123887
6/22/2021,337.100006,344.299988,336.149994,337.899994,337.899994,26708459
6/23/2021,341,343.25,334.299988,335.25,335.25,25741628
6/24/2021,335,337.399994,333.350006,334.649994,334.649994,15580223
6/25/2021,335.899994,342.799988,335.899994,339.649994,339.649994,22426352
6/28/2021,340.799988,345,337.549988,342.799988,342.799988,17843975
6/29/2021,342.649994,346.5,339.600006,341.549988,341.549988,22462297
6/30/2021,342,345.350006,338.850006,339.600006,339.600006,18277841
7/1/2021,341.5,347.399994,341.200012,344.25,344.25,27944816
7/2/2021,345.299988,345.549988,340.5,344.899994,344.899994,18304387
7/5/2021,347.049988,350.100006,344,346.100006,346.100006,18399524
7/6/2021,348,358.200012,311.5,316.899994,316.899994,164083830
7/7/2021,316,319.100006,306.25,317.100006,317.100006,112183313
7/8/2021,314.799988,314.799988,305,306.350006,306.350006,87360324
7/9/2021,305.799988,308.850006,301.850006,306.299988,306.299988,48807214
7/12/2021,310.799988,312,306.100006,307.450012,307.450012,32282319
7/13/2021,310,312.25,308.149994,310.950012,310.950012,25736308
7/14/2021,310,313.299988,308.649994,309.549988,309.549988,21863250
7/15/2021,310.5,312.850006,307.600006,310.25,310.25,23617599
7/16/2021,311.100006,315.450012,310.5,311.25,311.25,25148606
7/19/2021,308.950012,310.299988,306,308.850006,308.850006,21346348
7/20/2021,307,308,301.049988,302.149994,302.149994,27672567
7/22/2021,305.5,307.450012,301.049988,302.549988,302.549988,21338361
7/23/2021,300.5,301.899994,295,295.549988,295.549988,33435130
7/26/2021,295,297,291,293.149994,293.149994,27502360
7/27/2021,293,297.649994,288.600006,291.399994,291.399994,55132877
7/28/2021,290,290.899994,283.600006,284.450012,284.450012,36139725
7/29/2021,287.549988,295.399994,287.549988,292.899994,292.899994,57733359
7/30/2021,294,300,293.25,293.950012,293.950012,30589609
8/2/2021,299.149994,299.399994,295.600006,296.850006,296.850006,19273390
8/3/2021,298.5,304.5,297.700012,303.700012,303.700012,31063992
8/4/2021,304.75,306.450012,297.200012,298.149994,298.149994,26186248
8/5/2021,295.5,300.899994,292.75,299.700012,299.700012,20704901
8/6/2021,300.049988,303.399994,297.649994,300.049988,300.049988,16001898
8/9/2021,300.75,304.200012,296.049988,298.100006,298.100006,16985859
8/10/2021,297.899994,300.200012,291,294.200012,294.200012,15173990
8/11/2021,295.299988,297.799988,286.450012,295.450012,295.450012,20802022
8/12/2021,297.299988,307.399994,297.299988,306,306,33652880
8/13/2021,308.799988,311.5,303.049988,307.25,307.25,34922863
8/16/2021,305.950012,307.850006,303.049988,303.700012,303.700012,14348786
8/17/2021,302.799988,302.799988,292.799988,297.700012,297.700012,25539214
8/18/2021,296.899994,297.75,292.600006,293.350006,293.350006,18004320
8/20/2021,289.5,290.700012,281,283.100006,283.100006,32578752
8/23/2021,287.200012,288.299988,275,276.950012,276.950012,24498294
8/24/2021,278.5,281.5,268.450012,279.799988,279.799988,37589121
8/25/2021,282.799988,289.200012,282.450012,284.399994,284.399994,31538128
8/26/2021,284.850006,287.350006,281.649994,284.299988,284.299988,17864053
8/27/2021,282.899994,286.799988,281.700012,285.75,285.75,13477390
8/30/2021,290.100006,293.5,289.899994,291.950012,291.950012,17217097
8/31/2021,291.75,291.950012,286.100006,287.299988,287.299988,36951003
9/1/2021,289,297.399994,287.299988,295.25,295.25,33103168
9/2/2021,295.25,296.299988,291.700012,293.149994,293.149994,14907001
9/3/2021,292.5,296.450012,292,295.549988,295.549988,16594135
9/6/2021,297.5,298.950012,296,297.450012,297.450012,16622865
9/7/2021,297.350006,297.799988,290.899994,294.600006,294.600006,14325904
9/8/2021,293.5,298.799988,291.600006,295.25,295.25,14920479
9/9/2021,294,303.5,293.549988,298.950012,298.950012,34020970
9/13/2021,299,302,295.5,301.200012,301.200012,16339860
9/14/2021,302.25,307.200012,302.200012,306.100006,306.100006,23234649
9/15/2021,306.100006,313,306.100006,311.950012,311.950012,26808872
9/16/2021,313.399994,315,307.649994,311.649994,311.649994,26249369
9/17/2021,312,315.350006,306,308.600006,308.600006,24972069
9/20/2021,304.899994,310.25,297.299988,298.950012,298.950012,19632688
9/21/2021,298.600006,302.700012,293.100006,301.950012,301.950012,19439330
9/22/2021,303.149994,313.799988,303,310.100006,310.100006,29545253
9/23/2021,313.200012,324,313.200012,321.5,321.5,52701665
9/24/2021,325.100006,326.950012,316.049988,317.950012,317.950012,28901243
9/27/2021,323.149994,333.600006,323.149994,331.649994,331.649994,56305136
9/28/2021,334,336,324.5,329.299988,329.299988,28497009
9/29/2021,325,333,324,330.25,330.25,19740150
9/30/2021,331.25,337.899994,329.100006,333.350006,333.350006,30268517
10/1/2021,332.649994,337.299988,325.700012,333.299988,333.299988,29877695
10/4/2021,336.799988,343.25,335.149994,342,342,29553072
10/5/2021,340.450012,351.5,338.850006,344.950012,344.950012,31861985
10/6/2021,347,348.700012,335,336.049988,336.049988,25272592
10/7/2021,341.100006,383,339.25,376.5,376.5,163238084
10/8/2021,385.899994,397.549988,380,382.950012,382.950012,93728117
10/11/2021,390.149994,420.899994,388,415.75,415.75,113404983
10/12/2021,423,435.700012,413.600006,420.850006,420.850006,97349265
10/13/2021,462.899994,523.849976,462.899994,506.899994,506.899994,197949387
10/14/2021,530,530,492,497.600006,497.600006,103630901
10/18/2021,507,525,503.600006,509.600006,509.600006,72322623
10/19/2021,512.450012,517.400024,476.049988,481.899994,481.899994,57428637
10/20/2021,481.799988,497,471.25,486.899994,486.899994,55444814
10/21/2021,491.75,510.399994,485.75,508,508,52608672
10/22/2021,509.899994,510.700012,487.399994,490.899994,490.899994,42742785
10/25/2021,493.899994,496,473.25,479.899994,479.899994,33107841
10/26/2021,483.5,510,483.25,508.649994,508.649994,58027770
10/27/2021,505.75,506.549988,496,497.899994,497.899994,30361263
10/28/2021,493.899994,493.899994,478.549988,481.049988,481.049988,25182748
10/29/2021,482,491.600006,467.700012,483.700012,483.700012,31054342
11/1/2021,486.450012,489.700012,469.799988,485.700012,485.700012,34315690
11/2/2021,506.5,510,486.5,487.850006,487.850006,51580720
11/3/2021,483.799988,495,481.600006,484.899994,484.899994,22950198
11/4/2021,489.799988,493.549988,488,489.700012,489.700012,5531940
11/8/2021,493.899994,504.850006,490.25,501.399994,501.399994,31736426
11/9/2021,505,520.650024,503.5,509.649994,509.649994,50458762
11/10/2021,506.25,515.950012,500.200012,510.75,510.75,26615777
11/11/2021,510,519,501,503.450012,503.450012,29256213
11/12/2021,506.950012,509.549988,497.350006,507.049988,507.049988,20731808
11/15/2021,506.25,514.900024,504.5,505.450012,505.450012,18014977
11/16/2021,506.899994,526.849976,506.200012,519.049988,519.049988,55897781
11/17/2021,520.25,536.700012,520.25,530.150024,530.150024,48463415
11/18/2021,531.450012,534.200012,501.299988,509.700012,509.700012,47197742
11/22/2021,512.25,512.25,478.399994,486.100006,486.100006,40044849
11/23/2021,484.399994,499.350006,477,495.5,495.5,27553684
11/24/2021,499,501.799988,485.299988,488.649994,488.649994,20915837
11/25/2021,490.799988,495.149994,486.5,492.75,492.75,15336539
11/26/2021,486,486.75,458,460.200012,460.200012,51787989
11/29/2021,457,470.75,443.100006,461.450012,461.450012,42819150
11/30/2021,466.549988,478,455.649994,458.600006,458.600006,35471800
12/1/2021,467.850006,478.399994,463.549988,475.25,475.25,28256188
12/2/2021,479.399994,480.450012,471.700012,479.100006,479.100006,21012008
12/3/2021,480,484.700012,477.299988,480.100006,480.100006,20948900
12/6/2021,480.100006,480.899994,466,467.200012,467.200012,17473075
12/7/2021,476.850006,484.899994,471,481.799988,481.799988,21280797
12/8/2021,484.5,495.950012,483.5,493.899994,493.899994,20581817
12/9/2021,498,498.5,489.549988,493.950012,493.950012,16951593
12/10/2021,487.75,496.799988,486.549988,494.450012,494.450012,14567815
12/13/2021,499.450012,506.399994,494.200012,495.350006,495.350006,21921272
12/14/2021,491.950012,491.950012,483.299988,489.399994,489.399994,17722547
12/15/2021,487.799988,497.700012,487.25,491.649994,491.649994,16263723
12/16/2021,495,496.5,487.399994,491.950012,491.950012,13581352
12/17/2021,488,488.850006,468.200012,470.200012,470.200012,27341178
12/20/2021,459.899994,460,440,447.049988,447.049988,33007516
12/21/2021,452.100006,460.899994,449.850006,453.600006,453.600006,18838054
12/22/2021,458.149994,472.149994,458.149994,470.5,470.5,22730750
12/23/2021,476,478,470.950012,472.350006,472.350006,12116814
12/24/2021,474.899994,474.899994,460,467.600006,467.600006,15487368
12/27/2021,465.700012,472.450012,460.100006,471.149994,471.149994,12557565
12/28/2021,475.200012,482.799988,472.649994,480.200012,480.200012,22860916
12/29/2021,478.75,481.600006,474.25,476,476,10263884
12/30/2021,472.549988,476.399994,468.600006,470.399994,470.399994,11923961
12/31/2021,472.700012,483.600006,471.850006,482.399994,482.399994,15541446
1/3/2022,493.5,500.850006,492,497.600006,497.600006,32748423
1/4/2022,496.799988,499,484.049988,489.600006,489.600006,24100985
1/5/2022,486.950012,492.75,483.549988,489.75,489.75,15420105
1/6/2022,481.5,492.950012,477.100006,488.850006,488.850006,16563230
1/7/2022,490.049988,495.5,483.75,490.600006,490.600006,15532165
1/10/2022,493.100006,504.899994,491.299988,503.700012,503.700012,25193771
1/11/2022,503,507.899994,498.149994,501.299988,501.299988,16269193
1/12/2022,505.850006,511.850006,503.5,507.25,507.25,16255334
1/13/2022,504,513.799988,494.799988,511.950012,511.950012,27572553
1/14/2022,509,515.400024,505.649994,509.899994,509.899994,12655602
1/17/2022,514.799988,526.900024,512,525,525,27942414
1/18/2022,527.900024,528.5,507.149994,510.799988,510.799988,19353195
1/19/2022,510,522.200012,504.799988,520.849976,520.849976,21799071
1/20/2022,519.950012,523.200012,512,515.700012,515.700012,18364451
1/21/2022,510.399994,513.849976,494.25,501.850006,501.850006,17946821
1/24/2022,499.700012,504.299988,473.350006,478.450012,478.450012,25228959
1/25/2022,473.799988,492.5,467.649994,490.549988,490.549988,22565698
1/27/2022,480.75,502.700012,476.600006,494.399994,494.399994,26676094
1/28/2022,500.5,509.350006,495.299988,497.299988,497.299988,21784640
1/31/2022,505,520,498.200012,517.75,517.75,27306578
2/1/2022,508,514.75,493,504.299988,504.299988,48030231
2/2/2022,508.600006,514.450012,505.149994,506.399994,506.399994,14311040
2/3/2022,509.100006,514.299988,502.850006,504.5,504.5,15249245
2/4/2022,503.799988,507.799988,499,500.600006,500.600006,12663199
2/7/2022,502.899994,504.350006,492.5,494.600006,494.600006,13392910
2/8/2022,498,498.5,479.149994,492.75,492.75,23378623
2/9/2022,496.5,503.700012,494.700012,501.25,501.25,12430730
2/10/2022,506.700012,510.5,504.200012,507.450012,507.450012,14537945
2/11/2022,503.25,507,497,498.850006,498.850006,13534899
2/14/2022,487,488.5,468.799988,471.450012,471.450012,22157389
2/15/2022,476.149994,505.5,467.299988,504,504,30623088
2/16/2022,504,507.899994,496.600006,498.450012,498.450012,20176993
2/17/2022,505.899994,511.5,498.299988,499.950012,499.950012,27943077
2/18/2022,498,502.649994,491.5,493.149994,493.149994,15476803
2/21/2022,490.149994,500.399994,486.100006,494.450012,494.450012,22592161
2/22/2022,480.549988,486.299988,471.450012,478.25,478.25,27957544
2/23/2022,481.75,485.399994,475.299988,477,477,17703998
2/24/2022,455.950012,461.549988,405.450012,427.950012,427.950012,57265685
2/25/2022,444.850006,465.700012,441.600006,459.75,459.75,48876182
2/28/2022,445,457.350006,440.450012,454.049988,454.049988,34475468
3/2/2022,452.950012,454.25,444.549988,447.600006,447.600006,25791134
3/3/2022,458.5,458.5,435,437.100006,437.100006,29599672
3/4/2022,431.850006,431.850006,414.75,417.25,417.25,38765185
3/7/2022,401.75,401.75,387.5,394,394,44836205
3/8/2022,390.5,395.450012,376.350006,391.75,391.75,55543383
3/9/2022,394.950012,409.25,389.5,405.899994,405.899994,48376222
3/10/2022,427,434.950012,414,419.600006,419.600006,59776817
3/11/2022,413.600006,421.149994,407.399994,418.149994,418.149994,51510243
3/14/2022,418.75,419,404,411.700012,411.700012,40721277
3/15/2022,409.850006,424.200012,408,413.649994,413.649994,47706136
3/16/2022,427.049988,428.549988,420.700012,424.899994,424.899994,27191170
3/17/2022,432,435.700012,429.549988,433.799988,433.799988,26704541
3/21/2022,435.5,436.299988,427.100006,427.950012,427.950012,18270995
3/22/2022,428.100006,441.450012,421.200012,440.350006,440.350006,30441493
3/23/2022,443.5,447,434.600006,435.799988,435.799988,25466395
3/24/2022,430,435.399994,427.549988,433.200012,433.200012,17109723
3/25/2022,437,437,427.649994,432.100006,432.100006,15104414
3/28/2022,432,434.950012,426.5,432.700012,432.700012,16757901
3/29/2022,436,439.350006,431.399994,433.700012,433.700012,18710736
3/30/2022,438.450012,442.5,434.25,435.649994,435.649994,18149488
3/31/2022,436,438.299988,432.600006,433.75,433.75,14248045
4/1/2022,434,442.25,430.850006,441.149994,441.149994,19380324
4/4/2022,444.399994,449.5,441.299988,446.75,446.75,18657201
4/5/2022,450,461.899994,448.299988,458.049988,458.049988,28530470
4/6/2022,455.899994,462.700012,452.600006,456.149994,456.149994,24974477
4/7/2022,456.5,459.100006,448.5,449.5,449.5,19950241
4/8/2022,450,456.25,449.700012,452.049988,452.049988,16315704
4/11/2022,457,458.899994,451,452.049988,452.049988,14339854
4/12/2022,450.799988,450.799988,435,438.299988,438.299988,22698696
4/13/2022,441.799988,442.850006,430.100006,431.049988,431.049988,16817981
4/18/2022,430,436.350006,423.649994,433.799988,433.799988,15298361
4/19/2022,436.75,440.25,417,424.950012,424.950012,12669041
4/20/2022,431,441.700012,428.25,440.549988,440.549988,19639290
4/21/2022,444.5,449.350006,441.049988,448.049988,448.049988,14124872
4/22/2022,442.049988,447.25,438,438.850006,438.850006,14362036
4/25/2022,432.75,436,423.149994,425.149994,425.149994,14729009
4/26/2022,433.899994,437.450012,431.600006,434.899994,434.899994,13577513
4/27/2022,429.25,432.950012,425.100006,430.25,430.25,13701069
4/28/2022,434.799988,439.200012,430.799988,436.049988,436.049988,13875650
4/29/2022,440.200012,447.75,436,437.600006,437.600006,21991752
5/2/2022,437.950012,442.950012,428.5,432.850006,432.850006,18945234
5/4/2022,437.950012,440.600006,420.700012,423.5,423.5,14934742
5/5/2022,429,434,423.700012,426.299988,426.299988,12240729
5/6/2022,418.850006,420.200012,407,408.549988,408.549988,25142225
5/9/2022,407.149994,407.399994,395,403.950012,403.950012,18076956
5/10/2022,400,408.5,389.600006,391.75,391.75,16540303
5/11/2022,396,397,377.549988,388.149994,388.149994,29215175
5/12/2022,382,384.649994,366.200012,372.299988,372.299988,33511538
5/13/2022,387,419.350006,387,404.299988,404.299988,71425747
5/16/2022,411.899994,411.899994,396.25,405.350006,405.350006,24938704
5/17/2022,408.399994,425.649994,405,424.149994,424.149994,24651585
5/18/2022,424,427.350006,414.049988,415.149994,415.149994,20490516
5/19/2022,400,406.799988,396.200012,398.649994,398.649994,17706724
5/20/2022,410,421.399994,410,418,418,23504236
5/23/2022,421.649994,431.149994,419.549988,421.450012,421.450012,16345308
5/24/2022,423.899994,427.5,416,425.75,425.75,14525617
5/25/2022,428.450012,429,413.450012,417,417,13540006
5/26/2022,422,422.649994,405,420.649994,420.649994,17712299
5/27/2022,426.049988,433.25,425.200012,429.600006,429.600006,16867431
5/30/2022,437,445.200012,436,442.399994,442.399994,18500266
5/31/2022,443.950012,449.5,440.399994,443.549988,443.549988,22308219
6/1/2022,445.100006,446,439.600006,444.600006,444.600006,11930669
6/2/2022,445,445.600006,435.649994,439.149994,439.149994,12742438
6/3/2022,444.899994,445.049988,430.5,431.899994,431.899994,12780122
6/6/2022,427.899994,433.950012,424.600006,432.350006,432.350006,11896105
6/7/2022,432.5,438.200012,429.100006,435.850006,435.850006,11153869
6/8/2022,438.700012,440.399994,432,435.649994,435.649994,12844475
6/9/2022,431.899994,435.649994,426.100006,428.5,428.5,13043367
6/10/2022,423,428.850006,422,428.049988,428.049988,11914234
6/13/2022,414.899994,418.149994,405.600006,406.700012,406.700012,17442641
6/14/2022,403,411.850006,397.700012,405.149994,405.149994,19626627
6/15/2022,410,416.399994,407.450012,414.100006,414.100006,15192826
6/16/2022,420,420.899994,390.100006,392.950012,392.950012,22261032
6/17/2022,387.950012,394.450012,382.649994,388.950012,388.950012,24824899
6/20/2022,390.549988,392.950012,376.649994,382.700012,382.700012,17049013
6/21/2022,389,399,387,397.600006,397.600006,14743366
6/22/2022,396.399994,397,390.5,393.100006,393.100006,12426604
6/23/2022,396.299988,409.899994,394.549988,407.200012,407.200012,26514004
6/24/2022,410,412.850006,406.149994,409.299988,409.299988,14806456
6/27/2022,417.549988,419.450012,412.350006,414.5,414.5,12018949
6/28/2022,411.299988,418.200012,409.149994,417.100006,417.100006,13238339
6/29/2022,412.049988,419.899994,411.549988,416.950012,416.950012,13104313
6/30/2022,418.299988,424,410,411.799988,411.799988,20121916
7/1/2022,410.649994,414.600006,402.299988,412.700012,412.700012,14725989
7/4/2022,411.549988,414.899994,405,408.450012,408.450012,11525133
7/5/2022,415,418.799988,410.200012,412,412,16771012
7/6/2022,414,417.299988,410.649994,416.350006,416.350006,12196920
7/7/2022,419.899994,432.950012,419.299988,430.850006,430.850006,17616800
7/8/2022,436.25,443.850006,429.299988,441.549988,441.549988,23730027
7/11/2022,438.049988,441.200012,433.450012,437.049988,437.049988,12619654
7/12/2022,433,435,428.149994,430.549988,430.549988,9518822
7/13/2022,432.700012,435.850006,425.649994,427.100006,427.100006,10181698
7/14/2022,428,431.25,423.299988,428.049988,428.049988,10744547
7/15/2022,430.649994,441.75,429.700012,440.200012,440.200012,15774084
7/18/2022,443.950012,453.799988,443.200012,450.899994,450.899994,21185764
7/19/2022,446.75,451.850006,444.450012,449.049988,449.049988,11553440
7/20/2022,454.350006,460.75,451.75,453.450012,453.450012,17154184
7/21/2022,452.950012,455.5,450.100006,454.850006,454.850006,10931800
